ID,Country,Contiment
grid.486396.6,United States,NA
grid.486397.7,Czechia,EU
grid.486398.8,United States,NA
grid.486399.9,United States,NA
grid.486400.e,Czechia,EU
grid.486401.f,Czechia,EU
grid.486402.c,China,AS
grid.486403.d,Czechia,EU
grid.486404.a,Czechia,EU
grid.486405.b,Czechia,EU
grid.486406.8,Czechia,EU
grid.486407.9,Czechia,EU
grid.486408.6,Czechia,EU
grid.486409.7,Czechia,EU
grid.486410.f,Czechia,EU
grid.486412.d,Czechia,EU
grid.486413.c,Czechia,EU
grid.486414.b,Czechia,EU
grid.486415.a,Czechia,EU
grid.486416.9,Czechia,EU
grid.486417.8,Czechia,EU
grid.486418.7,Czechia,EU
grid.486419.6,Czechia,EU
grid.486420.c,Czechia,EU
grid.486422.e,Austria,EU
grid.486423.f,Czechia,EU
grid.486424.8,Czechia,EU
grid.486425.9,Czechia,EU
grid.486426.a,Czechia,EU
grid.486427.b,Czechia,EU
grid.486428.4,Czechia,EU
grid.486429.5,Czechia,EU
grid.486430.d,Czechia,EU
grid.486431.c,United States,NA
grid.486432.f,Czechia,EU
grid.486433.e,Czechia,EU
grid.486434.9,Czechia,EU
grid.486435.8,Czechia,EU
grid.486436.b,Czechia,EU
grid.486437.a,Czechia,EU
grid.486438.5,Czechia,EU
grid.486439.4,Czechia,EU
grid.486440.a,Austria,EU
grid.486441.b,Czechia,EU
grid.486442.8,Czechia,EU
grid.486443.9,Czechia,EU
grid.486444.e,Czechia,EU
grid.486445.f,Czechia,EU
grid.486446.c,Czechia,EU
grid.486447.d,Czechia,EU
grid.486448.2,Czechia,EU
grid.486449.3,Czechia,EU
grid.486450.b,Czechia,EU
grid.486451.a,Czechia,EU
grid.486452.9,Czechia,EU
grid.486453.8,Czechia,EU
grid.486454.f,Czechia,EU
grid.486455.e,Czechia,EU
grid.486456.d,Czechia,EU
grid.486457.c,Czechia,EU
grid.486458.3,Czechia,EU
grid.486459.2,Czechia,EU
grid.486460.8,Czechia,EU
grid.486461.9,Czechia,EU
grid.486462.a,Czechia,EU
grid.486463.b,Czechia,EU
grid.486464.c,Czechia,EU
grid.486465.d,Czechia,EU
grid.486466.e,Czechia,EU
grid.486467.f,Czechia,EU
grid.486468.0,Czechia,EU
grid.486469.1,China,AS
grid.486470.9,Czechia,EU
grid.486471.8,Czechia,EU
grid.486472.b,Czechia,EU
grid.486473.a,Czechia,EU
grid.486474.d,Czechia,EU
grid.486475.c,Czechia,EU
grid.486476.f,Czechia,EU
grid.486477.e,Czechia,EU
grid.486478.1,Czechia,EU
grid.486479.0,Czechia,EU
grid.486480.6,Czechia,EU
grid.486481.7,Czechia,EU
grid.486482.4,Czechia,EU
grid.486483.5,Czechia,EU
grid.486484.2,Czechia,EU
grid.486485.3,Czechia,EU
grid.486486.0,Czechia,EU
grid.486487.1,Czechia,EU
grid.486488.e,Czechia,EU
grid.486489.f,Czechia,EU
grid.486490.7,Czechia,EU
grid.486491.6,Czechia,EU
grid.486492.5,Czechia,EU
grid.486493.4,Czechia,EU
grid.486494.3,Czechia,EU
grid.486495.2,Czechia,EU
grid.486496.1,Czechia,EU
grid.486497.0,China,AS
grid.486498.f,Czechia,EU
grid.486499.e,Czechia,EU
grid.486500.f,Czechia,EU
grid.486501.e,Czechia,EU
grid.486502.d,Czechia,EU
grid.486504.b,Czechia,EU
grid.486505.a,Czechia,EU
grid.486506.9,Czechia,EU
grid.486507.8,Czechia,EU
grid.486508.7,Czechia,EU
grid.486509.6,Czechia,EU
grid.486510.e,Czechia,EU
grid.486511.f,Czechia,EU
grid.486512.c,Czechia,EU
grid.486513.d,Czechia,EU
grid.486514.a,Czechia,EU
grid.486515.b,Czechia,EU
grid.486516.8,Czechia,EU
grid.486517.9,Czechia,EU
grid.486518.6,Czechia,EU
grid.486519.7,Czechia,EU
grid.486520.d,Czechia,EU
grid.486521.c,Czechia,EU
grid.486522.f,Czechia,EU
grid.486523.e,Czechia,EU
grid.486524.9,Czechia,EU
grid.486525.8,Czechia,EU
grid.486526.b,Czechia,EU
grid.486527.a,Czechia,EU
grid.486528.5,Czechia,EU
grid.486529.4,Czechia,EU
grid.486530.c,Czechia,EU
grid.486531.d,Czechia,EU
grid.486532.e,Czechia,EU
grid.486534.8,Czechia,EU
grid.486535.9,Czechia,EU
grid.486536.a,Czechia,EU
grid.486537.b,Czechia,EU
grid.486538.4,Czechia,EU
grid.486539.5,Czechia,EU
grid.486540.b,Czechia,EU
grid.486541.a,Czechia,EU
grid.486543.8,Czechia,EU
grid.486544.f,Czechia,EU
grid.486545.e,Czechia,EU
grid.486546.d,Czechia,EU
grid.486547.c,Czechia,EU
grid.486548.3,Czechia,EU
grid.486549.2,Czechia,EU
grid.486550.a,Czechia,EU
grid.486551.b,Czechia,EU
grid.486552.8,Czechia,EU
grid.486553.9,Czechia,EU
grid.486554.e,Czechia,EU
grid.486555.f,Czechia,EU
grid.486556.c,Czechia,EU
grid.486557.d,Czechia,EU
grid.486558.2,Czechia,EU
grid.486559.3,Czechia,EU
grid.486560.9,Czechia,EU
grid.486561.8,Czechia,EU
grid.486562.b,United States,NA
grid.486563.a,Czechia,EU
grid.486564.d,Czechia,EU
grid.486565.c,United States,NA
grid.486566.f,Czechia,EU
grid.486567.e,United States,NA
grid.486568.1,United States,NA
grid.486569.0,Czechia,EU
grid.486571.9,United States,NA
grid.486572.a,Czechia,EU
grid.486573.b,United States,NA
grid.486574.c,United States,NA
grid.486575.d,United States,NA
grid.486576.e,Czechia,EU
grid.486577.f,United States,NA
grid.486578.0,United States,NA
grid.486579.1,Czechia,EU
grid.486580.7,United States,NA
grid.486581.6,Czechia,EU
grid.486582.5,Sweden,EU
grid.486583.4,Czechia,EU
grid.486584.3,United States,NA
grid.486585.2,Czechia,EU
grid.486586.1,Czechia,EU
grid.486587.0,United States,NA
grid.486588.f,Czechia,EU
grid.486589.e,Czechia,EU
grid.486590.6,Czechia,EU
grid.486591.7,Czechia,EU
grid.486592.4,Czechia,EU
grid.486593.5,Czechia,EU
grid.486594.2,Czechia,EU
grid.486595.3,Czechia,EU
grid.486596.0,Czechia,EU
grid.486597.1,Czechia,EU
grid.486598.e,Czechia,EU
grid.486599.f,Czechia,EU
grid.486600.c,Czechia,EU
grid.486601.d,Czechia,EU
grid.486602.e,Czechia,EU
grid.486603.f,Czechia,EU
grid.486604.8,Czechia,EU
grid.486605.9,Czechia,EU
grid.486606.a,Czechia,EU
grid.486607.b,Czechia,EU
grid.486608.4,Czechia,EU
grid.486609.5,Czechia,EU
grid.486610.d,Czechia,EU
grid.486611.c,United States,NA
grid.486612.f,Czechia,EU
grid.486613.e,Czechia,EU
grid.486614.9,Czechia,EU
grid.486615.8,Czechia,EU
grid.486616.b,Czechia,EU
grid.486617.a,Czechia,EU
grid.486618.5,Czechia,EU
grid.486619.4,Czechia,EU
grid.486620.e,Czechia,EU
grid.486621.f,Czechia,EU
grid.486622.c,Czechia,EU
grid.486623.d,United Kingdom,EU
grid.486624.a,Czechia,EU
grid.486625.b,Czechia,EU
grid.486626.8,Czechia,EU
grid.486627.9,Czechia,EU
grid.486628.6,Czechia,EU
grid.486629.7,Czechia,EU
grid.486630.f,Czechia,EU
grid.486631.e,Czechia,EU
grid.486632.d,Czechia,EU
grid.486633.c,Czechia,EU
grid.486634.b,Czechia,EU
grid.486635.a,Slovakia,EU
grid.486636.9,Czechia,EU
grid.486637.8,Czechia,EU
grid.486638.7,Czechia,EU
grid.486639.6,United Kingdom,EU
grid.486640.8,Czechia,EU
grid.486641.9,Czechia,EU
grid.486642.a,Czechia,EU
grid.486643.b,Czechia,EU
grid.486644.c,Czechia,EU
grid.486645.d,Czechia,EU
grid.486646.e,Czechia,EU
grid.486647.f,Czechia,EU
grid.486648.0,Czechia,EU
grid.486649.1,Czechia,EU
grid.486650.9,Czechia,EU
grid.486651.8,Czechia,EU
grid.486652.b,Czechia,EU
grid.486653.a,Czechia,EU
grid.486654.d,United States,NA
grid.486655.c,Czechia,EU
grid.486656.f,Czechia,EU
grid.486657.e,Czechia,EU
grid.486658.1,Czechia,EU
grid.486659.0,Czechia,EU
grid.486660.a,Czechia,EU
grid.486661.b,Czechia,EU
grid.486662.8,Norway,EU
grid.486663.9,Czechia,EU
grid.486664.e,Czechia,EU
grid.486665.f,Czechia,EU
grid.486666.c,Czechia,EU
grid.486667.d,Czechia,EU
grid.486668.2,Czechia,EU
grid.486669.3,Czechia,EU
grid.486670.b,Czechia,EU
grid.486671.a,Czechia,EU
grid.486672.9,Czechia,EU
grid.486673.8,Czechia,EU
grid.486674.f,Czechia,EU
grid.486675.e,Australia,OC
grid.486676.d,Czechia,EU
grid.486677.c,Czechia,EU
grid.486678.3,Czechia,EU
grid.486679.2,Czechia,EU
grid.486680.4,Czechia,EU
grid.486681.5,Czechia,EU
grid.486682.6,Czechia,EU
grid.486683.7,Czechia,EU
grid.486684.0,Czechia,EU
grid.486685.1,Czechia,EU
grid.486686.2,Czechia,EU
grid.486687.3,Czechia,EU
grid.486688.c,Czechia,EU
grid.486689.d,Czechia,EU
grid.486690.5,Czechia,EU
grid.486691.4,Czechia,EU
grid.486692.7,Czechia,EU
grid.486693.6,Czechia,EU
grid.486694.1,Czechia,EU
grid.486695.0,Czechia,EU
grid.486696.3,Czechia,EU
grid.486697.2,Czechia,EU
grid.486698.d,Czechia,EU
grid.486699.c,Czechia,EU
grid.486700.d,Czechia,EU
grid.486701.c,Czechia,EU
grid.486702.f,Czechia,EU
grid.486703.e,Czechia,EU
grid.486704.9,Czechia,EU
grid.486705.8,Czechia,EU
grid.486706.b,Czechia,EU
grid.486707.a,Czechia,EU
grid.486708.5,Czechia,EU
grid.486709.4,Czechia,EU
grid.486710.c,Czechia,EU
grid.486711.d,Czechia,EU
grid.486712.e,Czechia,EU
grid.486713.f,Czechia,EU
grid.486714.8,Czechia,EU
grid.486715.9,Czechia,EU
grid.486716.a,Czechia,EU
grid.486717.b,Czechia,EU
grid.486718.4,Czechia,EU
grid.486719.5,Czechia,EU
grid.486720.f,Czechia,EU
grid.486721.e,Czechia,EU
grid.486722.d,Czechia,EU
grid.486723.c,Czechia,EU
grid.486724.b,Czechia,EU
grid.486725.a,Czechia,EU
grid.486726.9,Czechia,EU
grid.486727.8,Czechia,EU
grid.486728.7,Czechia,EU
grid.486729.6,Czechia,EU
grid.486730.e,Czechia,EU
grid.486731.f,Czechia,EU
grid.486732.c,Czechia,EU
grid.486733.d,Czechia,EU
grid.486734.a,Czechia,EU
grid.486735.b,Czechia,EU
grid.486736.8,United States,NA
grid.486737.9,Czechia,EU
grid.486738.6,Czechia,EU
grid.486739.7,Czechia,EU
grid.486740.9,Czechia,EU
grid.486741.8,Czechia,EU
grid.486742.b,Czechia,EU
grid.486743.a,China,AS
grid.486744.d,Czechia,EU
grid.486745.c,Czechia,EU
grid.486746.f,United States,NA
grid.486748.1,United Kingdom,EU
grid.486749.0,United States,NA
grid.486750.8,Germany,EU
grid.486751.9,United States,NA
grid.486752.a,United States,NA
grid.486753.b,United States,NA
grid.486754.c,Canada,NA
grid.486756.e,Japan,AS
grid.486757.f,United States,NA
grid.486758.0,China,AS
grid.486759.1,United States,NA
grid.486761.a,China,AS
grid.486762.9,Germany,EU
grid.486763.8,China,AS
grid.486764.f,Denmark,EU
grid.486765.e,Russia,EU
grid.486766.d,United States,NA
grid.486767.c,United States,NA
grid.486768.3,China,AS
grid.486769.2,Iran,AS
grid.486770.a,Germany,EU
grid.486771.b,Germany,EU
grid.486772.8,South Korea,AS
grid.486773.9,Germany,EU
grid.486774.e,Germany,EU
grid.486775.f,China,AS
grid.486776.c,Germany,EU
grid.486777.d,Japan,AS
grid.486778.2,Ukraine,EU
grid.486779.3,United States,NA
grid.486780.5,Spain,EU
grid.486781.4,Japan,AS
grid.486782.7,Kazakhstan,AS
grid.486783.6,Azerbaijan,AS
grid.486784.1,United States,NA
grid.486785.0,Singapore,AS
grid.486786.3,Uzbekistan,AS
grid.486787.2,Iran,AS
grid.486788.d,Poland,EU
grid.486789.c,China,AS
grid.486790.4,Czechia,EU
grid.486791.5,Sweden,EU
grid.486792.6,Czechia,EU
grid.486793.7,Czechia,EU
grid.486794.0,Czechia,EU
grid.486795.1,Brazil,SA
grid.486796.2,Germany,EU
grid.486797.3,China,AS
grid.486798.c,Germany,EU
grid.486799.d,United States,NA
grid.486800.2,Brazil,SA
grid.486801.3,Japan,AS
grid.486802.0,Japan,AS
grid.486803.1,United States,NA
grid.486804.6,South Korea,AS
grid.486805.7,South Korea,AS
grid.486806.4,Belgium,EU
grid.486807.5,Japan,AS
grid.486808.a,United States,NA
grid.486809.b,United Kingdom,EU
grid.486810.3,Nigeria,AF
grid.486811.2,Japan,AS
grid.486812.1,United States,NA
grid.486813.0,China,AS
grid.486814.7,China,AS
grid.486815.6,South Africa,AF
grid.486816.5,Ukraine,EU
grid.486817.4,Japan,AS
grid.486818.b,Belgium,EU
grid.486819.a,Japan,AS
grid.486820.0,Germany,EU
grid.486821.1,China,AS
grid.486823.3,United States,NA
grid.486824.4,United States,NA
grid.486825.5,Singapore,AS
grid.486826.6,United States,NA
grid.486828.8,China,AS
grid.486829.9,Bulgaria,EU
grid.486830.1,United States,NA
grid.486831.0,United States,NA
grid.486832.3,United States,NA
grid.486833.2,United States,NA
grid.486834.5,China,AS
grid.486835.4,United States,NA
grid.486836.7,United States,NA
grid.486837.6,United States,NA
grid.486838.9,United States,NA
grid.486839.8,United States,NA
grid.486840.6,China,AS
grid.486841.7,United States,NA
grid.486842.4,United States,NA
grid.486843.5,United States,NA
grid.486844.2,United States,NA
grid.486845.3,United States,NA
grid.486846.0,United States,NA
grid.486847.1,United States,NA
grid.486848.e,United States,NA
grid.486849.f,United States,NA
grid.486850.7,United States,NA
grid.486851.6,United States,NA
grid.486852.5,United States,NA
grid.486853.4,United States,NA
grid.486854.3,United States,NA
grid.486855.2,United States,NA
grid.486856.1,United States,NA
grid.486857.0,Netherlands,EU
grid.486858.f,Netherlands,EU
grid.486859.e,United States,NA
grid.486860.4,Canada,NA
grid.486861.5,United States,NA
grid.486862.6,United States,NA
grid.486863.7,United States,NA
grid.486864.0,United States,NA
grid.486865.1,United States,NA
grid.486866.2,United States,NA
grid.486867.3,United States,NA
grid.486868.c,United States,NA
grid.486869.d,United States,NA
grid.486870.5,United States,NA
grid.486871.4,United States,NA
grid.486872.7,United States,NA
grid.486873.6,United States,NA
grid.486874.1,United States,NA
grid.486875.0,United States,NA
grid.486876.3,United States,NA
grid.486877.2,United States,NA
grid.486878.d,United States,NA
grid.486879.c,United States,NA
grid.486880.a,United States,NA
grid.486881.b,United States,NA
grid.486882.8,United States,NA
grid.486883.9,United States,NA
grid.486884.e,United States,NA
grid.486885.f,United States,NA
grid.486887.d,United States,NA
grid.486888.2,United States,NA
grid.486889.3,United States,NA
grid.486890.b,United States,NA
grid.486891.a,United States,NA
grid.486892.9,United States,NA
grid.486893.8,United States,NA
grid.486894.f,United States,NA
grid.486895.e,United States,NA
grid.486896.d,Sweden,EU
grid.486897.c,United States,NA
grid.486898.3,Sweden,EU
grid.486899.2,United States,NA
grid.486900.3,United States,NA
grid.486901.2,United States,NA
grid.486902.1,United States,NA
grid.486903.0,Sweden,EU
grid.486904.7,United States,NA
grid.486905.6,United States,NA
grid.486906.5,United States,NA
grid.486907.4,United States,NA
grid.486908.b,United States,NA
grid.486909.a,United States,NA
grid.486910.2,Russia,EU
grid.486911.3,United States,NA
grid.486912.0,South Africa,AF
grid.486913.1,United States,NA
grid.486914.6,United States,NA
grid.486915.7,United States,NA
grid.486916.4,United States,NA
grid.486917.5,China,AS
grid.486919.b,United States,NA
grid.486920.1,United States,NA
grid.486921.0,United States,NA
grid.486922.3,United States,NA
grid.486923.2,United States,NA
grid.486924.5,United States,NA
grid.486925.4,United States,NA
grid.486926.7,United States,NA
grid.486927.6,United States,NA
grid.486928.9,United States,NA
grid.486929.8,United States,NA
grid.486930.0,United States,NA
grid.486931.1,United States,NA
grid.486932.2,United States,NA
grid.486933.3,United States,NA
grid.486934.4,United States,NA
grid.486935.5,United States,NA
grid.486936.6,United States,NA
grid.486937.7,South Africa,AF
grid.486938.8,United States,NA
grid.486939.9,United States,NA
grid.486940.7,United States,NA
grid.486941.6,United States,NA
grid.486942.5,United States,NA
grid.486943.4,United States,NA
grid.486944.3,United States,NA
grid.486945.2,Russia,EU
grid.486946.1,United States,NA
grid.486947.0,United States,NA
grid.486948.f,United States,NA
grid.486949.e,United States,NA
grid.486950.6,United States,NA
grid.486951.7,United States,NA
grid.486952.4,United States,NA
grid.486953.5,United States,NA
grid.486954.2,United States,NA
grid.486955.3,United States,NA
grid.486956.0,United States,NA
grid.486957.1,United States,NA
grid.486958.e,United States,NA
grid.486959.f,United States,NA
grid.486960.5,United States,NA
grid.486961.4,United States,NA
grid.486962.7,United States,NA
grid.486963.6,United States,NA
grid.486964.1,China,AS
grid.486965.0,United States,NA
grid.486966.3,United States,NA
grid.486967.2,United States,NA
grid.486968.d,United States,NA
grid.486969.c,United States,NA
grid.486970.4,United States,NA
grid.486971.5,United States,NA
grid.486972.6,United States,NA
grid.486973.7,United States,NA
grid.486974.0,United States,NA
grid.486975.1,United States,NA
grid.486976.2,United States,NA
grid.486977.3,United States,NA
grid.486978.c,United States,NA
grid.486979.d,United States,NA
grid.486980.b,Luxembourg,EU
grid.486981.a,United States,NA
grid.486982.9,United States,NA
grid.486983.8,United States,NA
grid.486984.f,United States,NA
grid.486985.e,United States,NA
grid.486986.d,United States,NA
grid.486987.c,United States,NA
grid.486988.3,United States,NA
grid.486989.2,United States,NA
grid.486990.a,United States,NA
grid.486991.b,United States,NA
grid.486992.8,United States,NA
grid.486993.9,United States,NA
grid.486994.e,United States,NA
grid.486995.f,United States,NA
grid.486996.c,United States,NA
grid.486997.d,United States,NA
grid.486998.2,United States,NA
grid.486999.3,United States,NA
grid.487000.b,United States,NA
grid.487001.a,United States,NA
grid.487002.9,United States,NA
grid.487003.8,United States,NA
grid.487004.f,United States,NA
grid.487005.e,United States,NA
grid.487006.d,Russia,EU
grid.487007.c,United States,NA
grid.487008.3,United States,NA
grid.487009.2,United States,NA
grid.487010.a,United States,NA
grid.487011.b,United States,NA
grid.487012.8,United States,NA
grid.487013.9,United States,NA
grid.487014.e,United States,NA
grid.487015.f,United States,NA
grid.487016.c,United States,NA
grid.487017.d,United States,NA
grid.487018.2,United States,NA
grid.487019.3,United States,NA
grid.487020.9,United States,NA
grid.487021.8,United States,NA
grid.487022.b,United States,NA
grid.487023.a,United States,NA
grid.487024.d,United States,NA
grid.487025.c,United States,NA
grid.487026.f,Denmark,EU
grid.487027.e,United States,NA
grid.487028.1,United States,NA
grid.487029.0,United States,NA
grid.487030.8,United States,NA
grid.487031.9,United States,NA
grid.487032.a,United States,NA
grid.487033.b,United States,NA
grid.487034.c,United States,NA
grid.487035.d,United States,NA
grid.487036.e,South Africa,AF
grid.487037.f,United States,NA
grid.487038.0,United States,NA
grid.487039.1,United States,NA
grid.487040.f,United States,NA
grid.487041.e,United States,NA
grid.487042.d,United States,NA
grid.487043.c,United States,NA
grid.487044.b,United States,NA
grid.487045.a,United States,NA
grid.487046.9,United States,NA
grid.487047.8,United States,NA
grid.487048.7,United States,NA
grid.487049.6,United States,NA
grid.487050.e,United States,NA
grid.487051.f,United States,NA
grid.487052.c,United States,NA
grid.487053.d,United States,NA
grid.487054.a,United States,NA
grid.487055.b,United States,NA
grid.487056.8,United States,NA
grid.487057.9,United States,NA
grid.487058.6,United States,NA
grid.487059.7,United States,NA
grid.487060.d,United States,NA
grid.487061.c,United States,NA
grid.487062.f,United States,NA
grid.487063.e,United States,NA
grid.487064.9,United States,NA
grid.487065.8,United States,NA
grid.487066.b,United States,NA
grid.487067.a,United States,NA
grid.487068.5,United States,NA
grid.487069.4,Venezuela,SA
grid.487071.d,United States,NA
grid.487072.e,United States,NA
grid.487073.f,United States,NA
grid.487074.8,United States,NA
grid.487075.9,United States,NA
grid.487076.a,United States,NA
grid.487077.b,United States,NA
grid.487078.4,United States,NA
grid.487079.5,United States,NA
grid.487080.3,United States,NA
grid.487081.2,United States,NA
grid.487082.1,United States,NA
grid.487083.0,United States,NA
grid.487084.7,United States,NA
grid.487085.6,United States,NA
grid.487086.5,United States,NA
grid.487087.4,United States,NA
grid.487088.b,United States,NA
grid.487089.a,Norway,EU
grid.487090.2,United States,NA
grid.487091.3,United States,NA
grid.487092.0,United States,NA
grid.487093.1,United States,NA
grid.487094.6,United States,NA
grid.487095.7,United States,NA
grid.487096.4,United States,NA
grid.487097.5,United States,NA
grid.487098.a,United States,NA
grid.487099.b,United States,NA
grid.487100.a,United States,NA
grid.487101.b,United States,NA
grid.487102.8,United States,NA
grid.487103.9,United States,NA
grid.487104.e,United States,NA
grid.487105.f,United States,NA
grid.487106.c,United States,NA
grid.487107.d,United States,NA
grid.487108.2,New Zealand,OC
grid.487109.3,United States,NA
grid.487110.b,United States,NA
grid.487111.a,United States,NA
grid.487112.9,United States,NA
grid.487113.8,United States,NA
grid.487114.f,United States,NA
grid.487115.e,United States,NA
grid.487116.d,United States,NA
grid.487117.c,United States,NA
grid.487118.3,United States,NA
grid.487119.2,United States,NA
grid.487120.8,Czechia,EU
grid.487121.9,Czechia,EU
grid.487122.a,Czechia,EU
grid.487123.b,Czechia,EU
grid.487124.c,Japan,AS
grid.487125.d,Tunisia,AF
grid.487126.e,New Zealand,OC
grid.487127.f,United States,NA
grid.487128.0,United States,NA
grid.487129.1,United States,NA
grid.487130.9,United States,NA
grid.487131.8,Sweden,EU
grid.487132.b,United Kingdom,EU
grid.487133.a,Belgium,EU
grid.487134.d,United Kingdom,EU
grid.487135.c,Sweden,EU
grid.487136.f,Italy,EU
grid.487137.e,United Kingdom,EU
grid.487138.1,Italy,EU
grid.487139.0,United Kingdom,EU
grid.487140.e,Netherlands,EU
grid.487141.f,Indonesia,AS
grid.487142.c,United Kingdom,EU
grid.487143.d,Spain,EU
grid.487144.a,United States,NA
grid.487145.b,United Kingdom,EU
grid.487146.8,United States,NA
grid.487147.9,United Kingdom,EU
grid.487148.6,Spain,EU
grid.487149.7,United Kingdom,EU
grid.487150.f,Estonia,EU
grid.487151.e,United Kingdom,EU
grid.487152.d,Switzerland,EU
grid.487153.c,Belgium,EU
grid.487154.b,Netherlands,EU
grid.487155.a,Netherlands,EU
grid.487156.9,Finland,EU
grid.487157.8,United Kingdom,EU
grid.487158.7,Sweden,EU
grid.487159.6,United States,NA
grid.487160.c,Spain,EU
grid.487161.d,China,AS
grid.487162.e,Germany,EU
grid.487163.f,Switzerland,EU
grid.487164.8,Switzerland,EU
grid.487165.9,Italy,EU
grid.487166.a,Spain,EU
grid.487167.b,Turkey,AS
grid.487168.4,Brazil,SA
grid.487169.5,Switzerland,EU
grid.487170.d,Belgium,EU
grid.487171.c,United States,NA
grid.487172.f,United States,NA
grid.487173.e,United Kingdom,EU
